Year,State,Country,Percentage,Latitude ,Longitude
2019,KELANTAN,SOUTH KOREA,0,36.638392,127.696119
2019,SARAWAK,SOUTH KOREA,6.7,36.638392,127.696119
2019,SABAH,SOUTH KOREA,55.2,36.638392,127.696119
2019,LABUAN,SOUTH KOREA,0,36.638392,127.696119
2016,KUALA LUMPUR,SOUTH KOREA,32.75,36.638392,127.696119
2017,KUALA LUMPUR,SOUTH KOREA,33.8,36.638392,127.696119
2018,KUALA LUMPUR,SOUTH KOREA,42.9,36.638392,127.696119
2016,SELANGOR,SOUTH KOREA,32.75,36.638392,127.696119
2017,SELANGOR,SOUTH KOREA,33.8,36.638392,127.696119
2018,SELANGOR,SOUTH KOREA,42.9,36.638392,127.696119
2016,KEDAH,SOUTH KOREA,24.15,36.638392,127.696119
2017,KEDAH,SOUTH KOREA,3.7,36.638392,127.696119
2018,KEDAH,SOUTH KOREA,0.55,36.638392,127.696119
2016,PERLIS,SOUTH KOREA,24.15,36.638392,127.696119
2017,PERLIS,SOUTH KOREA,3.7,36.638392,127.696119
2018,PERLIS,SOUTH KOREA,0.55,36.638392,127.696119
2016,PUTRAJAYA,SPAIN,6.3,39.326069,-4.837979
2016,PENANG,SPAIN,2.1,39.326069,-4.837979
2016,PERAK,SPAIN,2.1,39.326069,-4.837979
2016,NEGERI SEMBILAN,SPAIN,0,39.326069,-4.837979
2016,MELAKA,SPAIN,12.5,39.326069,-4.837979
2016,JOHOR,SPAIN,0,39.326069,-4.837979
2016,PAHANG,SPAIN,2.1,39.326069,-4.837979
2016,TERENGGANU,SPAIN,0,39.326069,-4.837979
2016,KELANTAN,SPAIN,2.1,39.326069,-4.837979
2016,SARAWAK,SPAIN,6.3,39.326069,-4.837979
2016,SABAH,SPAIN,0,39.326069,-4.837979
2016,LABUAN,SPAIN,0,39.326069,-4.837979
2017,PUTRAJAYA,SPAIN,2,39.326069,-4.837979
2017,PENANG,SPAIN,0,39.326069,-4.837979
2017,PERAK,SPAIN,0,39.326069,-4.837979
2017,NEGERI SEMBILAN,SPAIN,0,39.326069,-4.837979
2017,MELAKA,SPAIN,32.2,39.326069,-4.837979
2017,JOHOR,SPAIN,64.1,39.326069,-4.837979
2017,PAHANG,SPAIN,12.2,39.326069,-4.837979
2017,TERENGGANU,SPAIN,0,39.326069,-4.837979
2017,KELANTAN,SPAIN,12.2,39.326069,-4.837979
2017,SARAWAK,SPAIN,2,39.326069,-4.837979
2017,SABAH,SPAIN,20,39.326069,-4.837979
2017,LABUAN,SPAIN,0,39.326069,-4.837979
2018,PUTRAJAYA,SPAIN,0,39.326069,-4.837979
2018,PENANG,SPAIN,16.6,39.326069,-4.837979
2018,PERAK,SPAIN,2.5,39.326069,-4.837979
2018,NEGERI SEMBILAN,SPAIN,0,39.326069,-4.837979
2018,MELAKA,SPAIN,39.9,39.326069,-4.837979
2018,JOHOR,SPAIN,50.8,39.326069,-4.837979
2018,PAHANG,SPAIN,7.4,39.326069,-4.837979
2018,TERENGGANU,SPAIN,0,39.326069,-4.837979
2018,KELANTAN,SPAIN,4.1,39.326069,-4.837979
2018,SARAWAK,SPAIN,0.8,39.326069,-4.837979
2018,SABAH,SPAIN,12.5,39.326069,-4.837979
2018,LABUAN,SPAIN,0,39.326069,-4.837979
2019,KUALA LUMPUR,SPAIN,93.8,39.326069,-4.837979
2019,PUTRAJAYA,SPAIN,6.9,39.326069,-4.837979
2019,PERLIS,SPAIN,0.4,39.326069,-4.837979
2019,KEDAH,SPAIN,30.4,39.326069,-4.837979
2019,PENANG,SPAIN,46.8,39.326069,-4.837979
2019,PERAK,SPAIN,6.3,39.326069,-4.837979
2019,SELANGOR,SPAIN,47.9,39.326069,-4.837979
2019,NEGERI SEMBILAN,SPAIN,1.3,39.326069,-4.837979
2019,MELAKA,SPAIN,20.8,39.326069,-4.837979
2019,JOHOR,SPAIN,1.7,39.326069,-4.837979
2019,PAHANG,SPAIN,29.1,39.326069,-4.837979
2019,TERENGGANU,SPAIN,39.1,39.326069,-4.837979
2019,KELANTAN,SPAIN,3.1,39.326069,-4.837979
2019,SARAWAK,SPAIN,10.9,39.326069,-4.837979
2019,SABAH,SPAIN,8.7,39.326069,-4.837979
2019,LABUAN,SPAIN,0,39.326069,-4.837979
2016,KUALA LUMPUR,SPAIN,37.5,39.326069,-4.837979
2017,KUALA LUMPUR,SPAIN,14.3,39.326069,-4.837979
2018,KUALA LUMPUR,SPAIN,46.4,39.326069,-4.837979
2016,SELANGOR,SPAIN,37.5,39.326069,-4.837979
2017,SELANGOR,SPAIN,14.3,39.326069,-4.837979
2018,SELANGOR,SPAIN,46.4,39.326069,-4.837979
2016,KEDAH,SPAIN,0,39.326069,-4.837979
2017,KEDAH,SPAIN,10,39.326069,-4.837979
2018,KEDAH,SPAIN,13.75,39.326069,-4.837979
2016,PERLIS,SPAIN,0,39.326069,-4.837979
2017,PERLIS,SPAIN,10,39.326069,-4.837979
2018,PERLIS,SPAIN,13.75,39.326069,-4.837979
2016,PUTRAJAYA,SWEDEN,0,59.674971,14.520858
2016,PENANG,SWEDEN,12,59.674971,14.520858
2016,PERAK,SWEDEN,0,59.674971,14.520858
2016,NEGERI SEMBILAN,SWEDEN,20,59.674971,14.520858
2016,MELAKA,SWEDEN,40,59.674971,14.520858
2016,JOHOR,SWEDEN,0,59.674971,14.520858
2016,PAHANG,SWEDEN,8,59.674971,14.520858
2016,TERENGGANU,SWEDEN,0,59.674971,14.520858
2016,KELANTAN,SWEDEN,0,59.674971,14.520858
2016,SARAWAK,SWEDEN,0,59.674971,14.520858
2016,SABAH,SWEDEN,0,59.674971,14.520858
2016,LABUAN,SWEDEN,4,59.674971,14.520858
2017,PUTRAJAYA,SWEDEN,0,59.674971,14.520858
2017,PENANG,SWEDEN,11.1,59.674971,14.520858
2017,PERAK,SWEDEN,11.1,59.674971,14.520858
2017,NEGERI SEMBILAN,SWEDEN,11.1,59.674971,14.520858
2017,MELAKA,SWEDEN,5.6,59.674971,14.520858
2017,JOHOR,SWEDEN,100,59.674971,14.520858
2017,PAHANG,SWEDEN,5.6,59.674971,14.520858
2017,TERENGGANU,SWEDEN,0,59.674971,14.520858
2017,KELANTAN,SWEDEN,5.6,59.674971,14.520858
2017,SARAWAK,SWEDEN,0,59.674971,14.520858
2017,SABAH,SWEDEN,66.7,59.674971,14.520858
2017,LABUAN,SWEDEN,0,59.674971,14.520858
2018,PUTRAJAYA,SWEDEN,0,59.674971,14.520858
2018,PENANG,SWEDEN,8,59.674971,14.520858
2018,PERAK,SWEDEN,0,59.674971,14.520858
2018,NEGERI SEMBILAN,SWEDEN,4,59.674971,14.520858
2018,MELAKA,SWEDEN,12,59.674971,14.520858
2018,JOHOR,SWEDEN,0,59.674971,14.520858
2018,PAHANG,SWEDEN,8,59.674971,14.520858
2018,TERENGGANU,SWEDEN,0,59.674971,14.520858
2018,KELANTAN,SWEDEN,0,59.674971,14.520858
2018,SARAWAK,SWEDEN,0,59.674971,14.520858
2018,SABAH,SWEDEN,48,59.674971,14.520858
2018,LABUAN,SWEDEN,0,59.674971,14.520858
2019,KUALA LUMPUR,SWEDEN,85.4,59.674971,14.520858
2019,PUTRAJAYA,SWEDEN,0,59.674971,14.520858
2019,PERLIS,SWEDEN,0,59.674971,14.520858
2019,KEDAH,SWEDEN,26.2,59.674971,14.520858
2019,PENANG,SWEDEN,35.1,59.674971,14.520858
2019,PERAK,SWEDEN,0,59.674971,14.520858
2019,SELANGOR,SWEDEN,34,59.674971,14.520858
2019,NEGERI SEMBILAN,SWEDEN,0,59.674971,14.520858
2019,MELAKA,SWEDEN,10.5,59.674971,14.520858
2019,JOHOR,SWEDEN,5.4,59.674971,14.520858
2019,PAHANG,SWEDEN,24.7,59.674971,14.520858
2019,TERENGGANU,SWEDEN,0,59.674971,14.520858
2019,KELANTAN,SWEDEN,0,59.674971,14.520858
2019,SARAWAK,SWEDEN,2.2,59.674971,14.520858
2019,SABAH,SWEDEN,5.3,59.674971,14.520858
2019,LABUAN,SWEDEN,1.1,59.674971,14.520858
2016,KUALA LUMPUR,SWEDEN,50,59.674971,14.520858
2017,KUALA LUMPUR,SWEDEN,13.9,59.674971,14.520858
2018,KUALA LUMPUR,SWEDEN,36,59.674971,14.520858
2016,SELANGOR,SWEDEN,50,59.674971,14.520858
2017,SELANGOR,SWEDEN,13.9,59.674971,14.520858
2018,SELANGOR,SWEDEN,36,59.674971,14.520858
2016,KEDAH,SWEDEN,0,59.674971,14.520858
2017,KEDAH,SWEDEN,50,59.674971,14.520858
2018,KEDAH,SWEDEN,2,59.674971,14.520858
2016,PERLIS,SWEDEN,0,59.674971,14.520858
2017,PERLIS,SWEDEN,50,59.674971,14.520858
2018,PERLIS,SWEDEN,2,59.674971,14.520858
2016,PUTRAJAYA,SWITZERLAND,0,46.798562,8.231974
2016,PENANG,SWITZERLAND,52.4,46.798562,8.231974
2016,PERAK,SWITZERLAND,28.6,46.798562,8.231974
2016,NEGERI SEMBILAN,SWITZERLAND,0,46.798562,8.231974
2016,MELAKA,SWITZERLAND,81,46.798562,8.231974
2016,JOHOR,SWITZERLAND,52.4,46.798562,8.231974
2016,PAHANG,SWITZERLAND,2.4,46.798562,8.231974
2016,TERENGGANU,SWITZERLAND,0,46.798562,8.231974
2016,KELANTAN,SWITZERLAND,11.9,46.798562,8.231974
2016,SARAWAK,SWITZERLAND,81,46.798562,8.231974
2016,SABAH,SWITZERLAND,61.9,46.798562,8.231974
2016,LABUAN,SWITZERLAND,2.4,46.798562,8.231974
2017,PUTRAJAYA,SWITZERLAND,0,46.798562,8.231974
2017,PENANG,SWITZERLAND,0,46.798562,8.231974
2017,PERAK,SWITZERLAND,0,46.798562,8.231974
2017,NEGERI SEMBILAN,SWITZERLAND,0,46.798562,8.231974
2017,MELAKA,SWITZERLAND,5.3,46.798562,8.231974
2017,JOHOR,SWITZERLAND,0,46.798562,8.231974
2017,PAHANG,SWITZERLAND,0,46.798562,8.231974
2017,TERENGGANU,SWITZERLAND,31.6,46.798562,8.231974
2017,KELANTAN,SWITZERLAND,0,46.798562,8.231974
2017,SARAWAK,SWITZERLAND,0,46.798562,8.231974
2017,SABAH,SWITZERLAND,36.8,46.798562,8.231974
2017,LABUAN,SWITZERLAND,5.3,46.798562,8.231974
2018,PUTRAJAYA,SWITZERLAND,0,46.798562,8.231974
2018,PENANG,SWITZERLAND,0,46.798562,8.231974
2018,PERAK,SWITZERLAND,0,46.798562,8.231974
2018,NEGERI SEMBILAN,SWITZERLAND,0,46.798562,8.231974
2018,MELAKA,SWITZERLAND,8,46.798562,8.231974
2018,JOHOR,SWITZERLAND,0,46.798562,8.231974
2018,PAHANG,SWITZERLAND,0,46.798562,8.231974
2018,TERENGGANU,SWITZERLAND,0,46.798562,8.231974
2018,KELANTAN,SWITZERLAND,0,46.798562,8.231974
2018,SARAWAK,SWITZERLAND,0,46.798562,8.231974
2018,SABAH,SWITZERLAND,28,46.798562,8.231974
2018,LABUAN,SWITZERLAND,0,46.798562,8.231974
2019,KUALA LUMPUR,SWITZERLAND,96,46.798562,8.231974
2019,PUTRAJAYA,SWITZERLAND,5.8,46.798562,8.231974
2019,PERLIS,SWITZERLAND,0,46.798562,8.231974
2019,KEDAH,SWITZERLAND,27.6,46.798562,8.231974
2019,PENANG,SWITZERLAND,40.2,46.798562,8.231974
2019,PERAK,SWITZERLAND,12.3,46.798562,8.231974
2019,SELANGOR,SWITZERLAND,57.5,46.798562,8.231974
2019,NEGERI SEMBILAN,SWITZERLAND,0,46.798562,8.231974
2019,MELAKA,SWITZERLAND,43,46.798562,8.231974
2019,JOHOR,SWITZERLAND,4.7,46.798562,8.231974
2019,PAHANG,SWITZERLAND,49.6,46.798562,8.231974
2019,TERENGGANU,SWITZERLAND,8.8,46.798562,8.231974
2019,KELANTAN,SWITZERLAND,10.6,46.798562,8.231974
2019,SARAWAK,SWITZERLAND,18.2,46.798562,8.231974
2019,SABAH,SWITZERLAND,17.8,46.798562,8.231974
2019,LABUAN,SWITZERLAND,1,46.798562,8.231974
2016,KUALA LUMPUR,SWITZERLAND,41.65,46.798562,8.231974
2017,KUALA LUMPUR,SWITZERLAND,21.05,46.798562,8.231974
2018,KUALA LUMPUR,SWITZERLAND,44,46.798562,8.231974
2016,SELANGOR,SWITZERLAND,41.65,46.798562,8.231974
2017,SELANGOR,SWITZERLAND,21.05,46.798562,8.231974
2018,SELANGOR,SWITZERLAND,44,46.798562,8.231974
2016,KEDAH,SWITZERLAND,0,46.798562,8.231974
2017,KEDAH,SWITZERLAND,10.55,46.798562,8.231974
2018,KEDAH,SWITZERLAND,6,46.798562,8.231974
2016,PERLIS,SWITZERLAND,0,46.798562,8.231974
2017,PERLIS,SWITZERLAND,10.55,46.798562,8.231974
2018,PERLIS,SWITZERLAND,6,46.798562,8.231974
2016,PUTRAJAYA,TAIWAN,6.7,23.973937,120.982018
2016,PENANG,TAIWAN,5,23.973937,120.982018
2016,PERAK,TAIWAN,5,23.973937,120.982018
2016,NEGERI SEMBILAN,TAIWAN,10,23.973937,120.982018
2016,MELAKA,TAIWAN,1.7,23.973937,120.982018
2016,JOHOR,TAIWAN,1.7,23.973937,120.982018
2016,PAHANG,TAIWAN,0,23.973937,120.982018
2016,TERENGGANU,TAIWAN,1.7,23.973937,120.982018
2016,KELANTAN,TAIWAN,1.7,23.973937,120.982018
2016,SARAWAK,TAIWAN,6.7,23.973937,120.982018
2016,SABAH,TAIWAN,50,23.973937,120.982018
2016,LABUAN,TAIWAN,0,23.973937,120.982018
2017,PUTRAJAYA,TAIWAN,0,23.973937,120.982018
2017,PENANG,TAIWAN,1.9,23.973937,120.982018
2017,PERAK,TAIWAN,0,23.973937,120.982018
2017,NEGERI SEMBILAN,TAIWAN,3.8,23.973937,120.982018
2017,MELAKA,TAIWAN,55.8,23.973937,120.982018
2017,JOHOR,TAIWAN,0,23.973937,120.982018
2017,PAHANG,TAIWAN,0,23.973937,120.982018
2017,TERENGGANU,TAIWAN,0,23.973937,120.982018
2017,KELANTAN,TAIWAN,0,23.973937,120.982018
2017,SARAWAK,TAIWAN,0,23.973937,120.982018
2017,SABAH,TAIWAN,1.9,23.973937,120.982018
2017,LABUAN,TAIWAN,0,23.973937,120.982018
2018,PUTRAJAYA,TAIWAN,0,23.973937,120.982018
2018,PENANG,TAIWAN,42.3,23.973937,120.982018
2018,PERAK,TAIWAN,9.6,23.973937,120.982018
2018,NEGERI SEMBILAN,TAIWAN,23.1,23.973937,120.982018
2018,MELAKA,TAIWAN,38.5,23.973937,120.982018
2018,JOHOR,TAIWAN,51.9,23.973937,120.982018
2018,PAHANG,TAIWAN,7.7,23.973937,120.982018
2018,TERENGGANU,TAIWAN,0,23.973937,120.982018
2018,KELANTAN,TAIWAN,0,23.973937,120.982018
2018,SARAWAK,TAIWAN,0,23.973937,120.982018
2018,SABAH,TAIWAN,1.9,23.973937,120.982018
2018,LABUAN,TAIWAN,0,23.973937,120.982018
2019,KUALA LUMPUR,TAIWAN,23.7,23.973937,120.982018
2019,PUTRAJAYA,TAIWAN,0.6,23.973937,120.982018
2019,PERLIS,TAIWAN,0,23.973937,120.982018
2019,KEDAH,TAIWAN,3.7,23.973937,120.982018
2019,PENANG,TAIWAN,35.3,23.973937,120.982018
2019,PERAK,TAIWAN,0,23.973937,120.982018
2019,SELANGOR,TAIWAN,8.8,23.973937,120.982018
2019,NEGERI SEMBILAN,TAIWAN,0,23.973937,120.982018
2019,MELAKA,TAIWAN,8.8,23.973937,120.982018
2019,JOHOR,TAIWAN,0.6,23.973937,120.982018
2019,PAHANG,TAIWAN,10.9,23.973937,120.982018
2019,TERENGGANU,TAIWAN,0,23.973937,120.982018
2019,KELANTAN,TAIWAN,0,23.973937,120.982018
2019,SARAWAK,TAIWAN,1.3,23.973937,120.982018
2019,SABAH,TAIWAN,84.7,23.973937,120.982018
2019,LABUAN,TAIWAN,0.6,23.973937,120.982018
2016,KUALA LUMPUR,TAIWAN,36.65,23.973937,120.982018
2017,KUALA LUMPUR,TAIWAN,43.25,23.973937,120.982018
2018,KUALA LUMPUR,TAIWAN,25,23.973937,120.982018
2016,SELANGOR,TAIWAN,36.65,23.973937,120.982018
2017,SELANGOR,TAIWAN,43.25,23.973937,120.982018
2018,SELANGOR,TAIWAN,25,23.973937,120.982018
2016,KEDAH,TAIWAN,6.65,23.973937,120.982018
2017,KEDAH,TAIWAN,2.9,23.973937,120.982018
2018,KEDAH,TAIWAN,22.1,23.973937,120.982018
2016,PERLIS,TAIWAN,6.65,23.973937,120.982018
2017,PERLIS,TAIWAN,2.9,23.973937,120.982018
2018,PERLIS,TAIWAN,22.1,23.973937,120.982018
2016,PUTRAJAYA,THAILAND,1.7,14.897192,100.83273
2016,PENANG,THAILAND,24,14.897192,100.83273
2016,PERAK,THAILAND,1.7,14.897192,100.83273
2016,NEGERI SEMBILAN,THAILAND,4.1,14.897192,100.83273
2016,MELAKA,THAILAND,5,14.897192,100.83273
2016,JOHOR,THAILAND,4.1,14.897192,100.83273
2016,PAHANG,THAILAND,4.1,14.897192,100.83273
2016,TERENGGANU,THAILAND,0,14.897192,100.83273
2016,KELANTAN,THAILAND,1.7,14.897192,100.83273
2016,SARAWAK,THAILAND,1.7,14.897192,100.83273
2016,SABAH,THAILAND,3.3,14.897192,100.83273
2016,LABUAN,THAILAND,0,14.897192,100.83273
2017,PUTRAJAYA,THAILAND,0,14.897192,100.83273
2017,PENANG,THAILAND,34.4,14.897192,100.83273
2017,PERAK,THAILAND,6.7,14.897192,100.83273
2017,NEGERI SEMBILAN,THAILAND,4.8,14.897192,100.83273
2017,MELAKA,THAILAND,27.3,14.897192,100.83273
2017,JOHOR,THAILAND,4.4,14.897192,100.83273
2017,PAHANG,THAILAND,4.8,14.897192,100.83273
2017,TERENGGANU,THAILAND,0,14.897192,100.83273
2017,KELANTAN,THAILAND,4.8,14.897192,100.83273
2017,SARAWAK,THAILAND,2.4,14.897192,100.83273
2017,SABAH,THAILAND,26.7,14.897192,100.83273
2017,LABUAN,THAILAND,0,14.897192,100.83273
2018,PUTRAJAYA,THAILAND,0,14.897192,100.83273
2018,PENANG,THAILAND,82.4,14.897192,100.83273
2018,PERAK,THAILAND,15.7,14.897192,100.83273
2018,NEGERI SEMBILAN,THAILAND,1.4,14.897192,100.83273
2018,MELAKA,THAILAND,36.2,14.897192,100.83273
2018,JOHOR,THAILAND,35.7,14.897192,100.83273
2018,PAHANG,THAILAND,14.3,14.897192,100.83273
2018,TERENGGANU,THAILAND,0,14.897192,100.83273
2018,KELANTAN,THAILAND,0,14.897192,100.83273
2018,SARAWAK,THAILAND,16.7,14.897192,100.83273
2018,SABAH,THAILAND,57.1,14.897192,100.83273
2018,LABUAN,THAILAND,4.3,14.897192,100.83273
2019,KUALA LUMPUR,THAILAND,84.9,14.897192,100.83273
2019,PUTRAJAYA,THAILAND,4.6,14.897192,100.83273
2019,PERLIS,THAILAND,0,14.897192,100.83273
2019,KEDAH,THAILAND,17.3,14.897192,100.83273
2019,PENANG,THAILAND,24.3,14.897192,100.83273
2019,PERAK,THAILAND,3.1,14.897192,100.83273
2019,SELANGOR,THAILAND,40.8,14.897192,100.83273
2019,NEGERI SEMBILAN,THAILAND,1.5,14.897192,100.83273
2019,MELAKA,THAILAND,15.5,14.897192,100.83273
2019,JOHOR,THAILAND,15.7,14.897192,100.83273
2019,PAHANG,THAILAND,32.5,14.897192,100.83273
2019,TERENGGANU,THAILAND,0,14.897192,100.83273
2019,KELANTAN,THAILAND,0,14.897192,100.83273
2019,SARAWAK,THAILAND,0.5,14.897192,100.83273
2019,SABAH,THAILAND,1.5,14.897192,100.83273
2019,LABUAN,THAILAND,1.5,14.897192,100.83273
2016,KUALA LUMPUR,THAILAND,14.05,14.897192,100.83273
2017,KUALA LUMPUR,THAILAND,2.4,14.897192,100.83273
2018,KUALA LUMPUR,THAILAND,32.85,14.897192,100.83273
2016,SELANGOR,THAILAND,14.05,14.897192,100.83273
2017,SELANGOR,THAILAND,2.4,14.897192,100.83273
2018,SELANGOR,THAILAND,32.85,14.897192,100.83273
2016,KEDAH,THAILAND,16.1,14.897192,100.83273
2017,KEDAH,THAILAND,35.7,14.897192,100.83273
2018,KEDAH,THAILAND,22.85,14.897192,100.83273
2016,PERLIS,THAILAND,16.1,14.897192,100.83273
2017,PERLIS,THAILAND,35.7,14.897192,100.83273
2018,PERLIS,THAILAND,22.85,14.897192,100.83273
2016,PUTRAJAYA,TOTAL,0.9,,
2016,PENANG,TOTAL,6.7,,
2016,PERAK,TOTAL,1.3,,
2016,NEGERI SEMBILAN,TOTAL,1.1,,
2016,MELAKA,TOTAL,19.3,,
2016,JOHOR,TOTAL,21.5,,
2016,PAHANG,TOTAL,10.3,,
2016,TERENGGANU,TOTAL,0.3,,
2016,KELANTAN,TOTAL,0.4,,
2016,SARAWAK,TOTAL,11.9,,
2016,SABAH,TOTAL,17.4,,
2016,LABUAN,TOTAL,2.7,,
2017,PUTRAJAYA,TOTAL,0.2,,
2017,PENANG,TOTAL,14.2,,
2017,PERAK,TOTAL,1.4,,
2017,NEGERI SEMBILAN,TOTAL,2.9,,
2017,MELAKA,TOTAL,30,,
2017,JOHOR,TOTAL,24.5,,
2017,PAHANG,TOTAL,18.2,,
2017,TERENGGANU,TOTAL,0.4,,
2017,KELANTAN,TOTAL,1,,
2017,SARAWAK,TOTAL,16,,
2017,SABAH,TOTAL,18.8,,
2017,LABUAN,TOTAL,9.9,,
2018,PUTRAJAYA,TOTAL,0.2,,
2018,PENANG,TOTAL,15.8,,
2018,PERAK,TOTAL,2.4,,
2018,NEGERI SEMBILAN,TOTAL,3.4,,
2018,MELAKA,TOTAL,73.3,,
2018,JOHOR,TOTAL,70.8,,
2018,PAHANG,TOTAL,11.5,,
2018,TERENGGANU,TOTAL,0,,
2018,KELANTAN,TOTAL,0.2,,
2018,SARAWAK,TOTAL,12.8,,
2018,SABAH,TOTAL,14.7,,
2018,LABUAN,TOTAL,0.7,,
2019,KUALA LUMPUR,TOTAL,76.2,,
2019,PUTRAJAYA,TOTAL,8.1,,
2019,PERLIS,TOTAL,0.1,,
2019,KEDAH,TOTAL,20.6,,
2019,PENANG,TOTAL,24.4,,
2019,PERAK,TOTAL,3,,
2019,SELANGOR,TOTAL,38.9,,
2019,NEGERI SEMBILAN,TOTAL,1.6,,
2019,MELAKA,TOTAL,23.3,,
2019,JOHOR,TOTAL,19,,
2019,PAHANG,TOTAL,24.4,,
2019,TERENGGANU,TOTAL,5.1,,
2019,KELANTAN,TOTAL,1.1,,
2019,SARAWAK,TOTAL,16.1,,
2019,SABAH,TOTAL,14.4,,
2019,LABUAN,TOTAL,1.8,,
2016,KUALA LUMPUR,TOTAL,17.2,,
2017,KUALA LUMPUR,TOTAL,16.65,,
2018,KUALA LUMPUR,TOTAL,39.45,,
2016,SELANGOR,TOTAL,17.2,,
2017,SELANGOR,TOTAL,16.65,,
2018,SELANGOR,TOTAL,39.45,,
2016,KEDAH,TOTAL,3.55,,
2017,KEDAH,TOTAL,2.6,,
2018,KEDAH,TOTAL,9.55,,
2016,PERLIS,TOTAL,3.55,,
2017,PERLIS,TOTAL,2.6,,
2018,PERLIS,TOTAL,9.55,,
2016,PUTRAJAYA,UNITED ARAB EMIRATES,8.3,24.000249,53.999483
2016,PENANG,UNITED ARAB EMIRATES,25,24.000249,53.999483
2016,PERAK,UNITED ARAB EMIRATES,0,24.000249,53.999483
2016,NEGERI SEMBILAN,UNITED ARAB EMIRATES,0,24.000249,53.999483
2016,MELAKA,UNITED ARAB EMIRATES,8.3,24.000249,53.999483
2016,JOHOR,UNITED ARAB EMIRATES,16.7,24.000249,53.999483
2016,PAHANG,UNITED ARAB EMIRATES,0,24.000249,53.999483
2016,TERENGGANU,UNITED ARAB EMIRATES,0,24.000249,53.999483
2016,KELANTAN,UNITED ARAB EMIRATES,8.3,24.000249,53.999483
2016,SARAWAK,UNITED ARAB EMIRATES,0,24.000249,53.999483
2016,SABAH,UNITED ARAB EMIRATES,16.7,24.000249,53.999483
2016,LABUAN,UNITED ARAB EMIRATES,0,24.000249,53.999483
2017,PUTRAJAYA,UNITED ARAB EMIRATES,0,24.000249,53.999483
2017,PENANG,UNITED ARAB EMIRATES,25,24.000249,53.999483
2017,PERAK,UNITED ARAB EMIRATES,0,24.000249,53.999483
2017,NEGERI SEMBILAN,UNITED ARAB EMIRATES,0,24.000249,53.999483
2017,MELAKA,UNITED ARAB EMIRATES,25,24.000249,53.999483
2017,JOHOR,UNITED ARAB EMIRATES,0,24.000249,53.999483
2017,PAHANG,UNITED ARAB EMIRATES,0,24.000249,53.999483
2017,TERENGGANU,UNITED ARAB EMIRATES,0,24.000249,53.999483
2017,KELANTAN,UNITED ARAB EMIRATES,0,24.000249,53.999483
2017,SARAWAK,UNITED ARAB EMIRATES,0,24.000249,53.999483
2017,SABAH,UNITED ARAB EMIRATES,100,24.000249,53.999483
2017,LABUAN,UNITED ARAB EMIRATES,0,24.000249,53.999483
2018,PUTRAJAYA,UNITED ARAB EMIRATES,0,24.000249,53.999483
2018,PENANG,UNITED ARAB EMIRATES,0,24.000249,53.999483
2018,PERAK,UNITED ARAB EMIRATES,0,24.000249,53.999483
2018,NEGERI SEMBILAN,UNITED ARAB EMIRATES,0,24.000249,53.999483
2018,MELAKA,UNITED ARAB EMIRATES,0,24.000249,53.999483
2018,JOHOR,UNITED ARAB EMIRATES,0,24.000249,53.999483
2018,PAHANG,UNITED ARAB EMIRATES,62.5,24.000249,53.999483
2018,TERENGGANU,UNITED ARAB EMIRATES,0,24.000249,53.999483
2018,KELANTAN,UNITED ARAB EMIRATES,0,24.000249,53.999483
2018,SARAWAK,UNITED ARAB EMIRATES,0,24.000249,53.999483
2018,SABAH,UNITED ARAB EMIRATES,25,24.000249,53.999483
2018,LABUAN,UNITED ARAB EMIRATES,0,24.000249,53.999483
2019,KUALA LUMPUR,UNITED ARAB EMIRATES,99.3,24.000249,53.999483
2019,PUTRAJAYA,UNITED ARAB EMIRATES,7.1,24.000249,53.999483
2019,PERLIS,UNITED ARAB EMIRATES,0,24.000249,53.999483
2019,KEDAH,UNITED ARAB EMIRATES,59.8,24.000249,53.999483
2019,PENANG,UNITED ARAB EMIRATES,59.4,24.000249,53.999483
2019,PERAK,UNITED ARAB EMIRATES,4.8,24.000249,53.999483
2019,SELANGOR,UNITED ARAB EMIRATES,59.6,24.000249,53.999483
2019,NEGERI SEMBILAN,UNITED ARAB EMIRATES,2.3,24.000249,53.999483
2019,MELAKA,UNITED ARAB EMIRATES,4.7,24.000249,53.999483
2019,JOHOR,UNITED ARAB EMIRATES,0,24.000249,53.999483
2019,PAHANG,UNITED ARAB EMIRATES,35.9,24.000249,53.999483
2019,TERENGGANU,UNITED ARAB EMIRATES,1.2,24.000249,53.999483
2019,KELANTAN,UNITED ARAB EMIRATES,0,24.000249,53.999483
2019,SARAWAK,UNITED ARAB EMIRATES,0,24.000249,53.999483
2019,SABAH,UNITED ARAB EMIRATES,8.7,24.000249,53.999483
2019,LABUAN,UNITED ARAB EMIRATES,0,24.000249,53.999483
2016,KUALA LUMPUR,UNITED ARAB EMIRATES,50,24.000249,53.999483
2017,KUALA LUMPUR,UNITED ARAB EMIRATES,12.5,24.000249,53.999483
2018,KUALA LUMPUR,UNITED ARAB EMIRATES,12.5,24.000249,53.999483
2016,SELANGOR,UNITED ARAB EMIRATES,50,24.000249,53.999483
2017,SELANGOR,UNITED ARAB EMIRATES,12.5,24.000249,53.999483
2018,SELANGOR,UNITED ARAB EMIRATES,12.5,24.000249,53.999483
2016,KEDAH,UNITED ARAB EMIRATES,33.35,24.000249,53.999483
2017,KEDAH,UNITED ARAB EMIRATES,12.5,24.000249,53.999483
